ret.adjusted.prices.ref.date,ret.adjusted.prices.AAL.L,ret.adjusted.prices.ABDN.L,ret.adjusted.prices.ABF.L,ret.adjusted.prices.ADM.L,ret.adjusted.prices.AHT.L,ret.adjusted.prices.ANTO.L,ret.adjusted.prices.AUTO.L,ret.adjusted.prices.AV.L,ret.adjusted.prices.AVST.L,ret.adjusted.prices.AVV.L,ret.adjusted.prices.AZN.L,ret.adjusted.prices.BA.L,ret.adjusted.prices.BARC.L,ret.adjusted.prices.BATS.L,ret.adjusted.prices.BDEV.L,ret.adjusted.prices.BHP.L,ret.adjusted.prices.BKG.L,ret.adjusted.prices.BLND.L,ret.adjusted.prices.BME.L,ret.adjusted.prices.BNZL.L,ret.adjusted.prices.BP.L,ret.adjusted.prices.BRBY.L,ret.adjusted.prices.BT.A.L,ret.adjusted.prices.CCH.L,ret.adjusted.prices.CPG.L,ret.adjusted.prices.CRDA.L,ret.adjusted.prices.CRH.L,ret.adjusted.prices.DCC.L,ret.adjusted.prices.DGE.L,ret.adjusted.prices.ENT.L,ret.adjusted.prices.EVR.L,ret.adjusted.prices.EXPN.L,ret.adjusted.prices.FERG.L,ret.adjusted.prices.FLTR.L,ret.adjusted.prices.FRES.L,ret.adjusted.prices.GLEN.L,ret.adjusted.prices.GSK.L,ret.adjusted.prices.HIK.L,ret.adjusted.prices.HL.L,ret.adjusted.prices.HLMA.L,ret.adjusted.prices.HSBA.L,ret.adjusted.prices.IAG.L,ret.adjusted.prices.ICP.L,ret.adjusted.prices.IHG.L,ret.adjusted.prices.III.L,ret.adjusted.prices.IMB.L,ret.adjusted.prices.INF.L,ret.adjusted.prices.ITRK.L,ret.adjusted.prices.JD.L,ret.adjusted.prices.JET.L,ret.adjusted.prices.JMAT.L,ret.adjusted.prices.KGF.L,ret.adjusted.prices.LAND.L,ret.adjusted.prices.LGEN.L,ret.adjusted.prices.LLOY.L,ret.adjusted.prices.LSEG.L,ret.adjusted.prices.MNDI.L,ret.adjusted.prices.MNG.L,ret.adjusted.prices.MRO.L,ret.adjusted.prices.MRW.L,ret.adjusted.prices.NG.L,ret.adjusted.prices.NWG.L,ret.adjusted.prices.NXT.L,ret.adjusted.prices.OCDO.L,ret.adjusted.prices.PHNX.L,ret.adjusted.prices.PNN.L,ret.adjusted.prices.POLY.L,ret.adjusted.prices.PRU.L,ret.adjusted.prices.PSH.L,ret.adjusted.prices.PSN.L,ret.adjusted.prices.PSON.L,ret.adjusted.prices.RDSA.L,ret.adjusted.prices.RDSB.L,ret.adjusted.prices.REL.L,ret.adjusted.prices.RIO.L,ret.adjusted.prices.RKT.L,ret.adjusted.prices.RMV.L,ret.adjusted.prices.RR.L,ret.adjusted.prices.RSAB.L,ret.adjusted.prices.RTO.L,ret.adjusted.prices.SBRY.L,ret.adjusted.prices.SDR.L,ret.adjusted.prices.SGE.L,ret.adjusted.prices.SGRO.L,ret.adjusted.prices.SKG.L,ret.adjusted.prices.SMDS.L,ret.adjusted.prices.SMIN.L,ret.adjusted.prices.SMT.L,ret.adjusted.prices.SN.L,ret.adjusted.prices.SPX.L,ret.adjusted.prices.SSE.L,ret.adjusted.prices.STAN.L,ret.adjusted.prices.STJ.L,ret.adjusted.prices.SVT.L,ret.adjusted.prices.TSCO.L,ret.adjusted.prices.TW.L,ret.adjusted.prices.ULVR.L,ret.adjusted.prices.UU.L,ret.adjusted.prices.VOD.L,ret.adjusted.prices.WPP.L,ret.adjusted.prices.WTB.L
12/10/2020,-0.010459418,0.015322539,-0.018600988,0.003725745,0.003089581,0.01034989,0.011239898,0.003043538,0.007655463,-0.025548979,0.005460583,-0.016054632,-0.013422887,0.005535027,0.016218319,-0.011880468,-0.01165136,-0.015055518,0.007891607,0.015322576,-0.019585743,-0.009048325,0.009803959,0.00230653,-0.02471104,0.013299549,-0.000329159,0,-0.003334532,-0.023383769,0.013456542,0.016183401,-0.002733612,-0.003844675,0.011393832,-0.009942193,-0.010917393,-0.003710554,0.001298711,0.007352936,-0.003878397,-0.016908213,0.021994081,-0.014289007,0.005586625,-0.010708902,-0.014261944,0.001939231,-0.005606472,0.010456922,-0.002891428,-0.001636668,-0.009048943,0.004537354,-0.005491677,0.002477515,0.019306163,-0.017740951,-0.013983733,-0.001448035,0.0083423,-0.005721835,-0.038092242,0.025608732,0.011631197,0.015779197,0.000878076,0.002149555,0.016203655,0.003093631,0.003162196,-0.02548215,-0.022576477,0.002657942,-0.014790126,-0.002964166,-0.002989539,-0.127015932,0.003999963,0.009611987,-0.000499292,0.016815809,0.004439523,0.004024576,0.020899288,0.028178165,-0.030156011,0.03125004,0.003931833,0.011140813,0.023148057,0.005838736,0.012510381,0.021001702,-0.002276808,0.011647269,0.000825385,0.017587378,0.006117229,-0.013747759,-0.037453184
13/10/2020,0.005803053,-0.028594058,-0.02509345,0.004083246,-0.003422323,0.005365914,-0.001041962,-0.033041284,0.006647753,-0.017334781,-0.001652777,-0.01468478,-0.035336304,-0.004036683,-0.013783113,0.001943101,-0.020176824,-0.046393079,0.009837424,0.013899844,-0.021125255,-0.006927008,-0.014331983,-0.00946046,-0.006947282,0.002500061,-0.016792896,-0.002591536,0.003903349,-0.010328638,-0.015490893,0.016257493,0.002990279,0.00849093,-0.003004101,-0.017164817,0.005588883,-0.001862233,-0.041828731,0.004055081,-0.009733902,-0.040589651,-0.023672898,-0.00374094,-0.009259352,-0.004479372,-0.012056908,-0.001612924,0.004356678,-0.005399325,-0.011598938,0.008852507,-0.0401075,-0.035633558,-0.042750227,-0.002696095,-0.013613425,-0.018964577,-0.024530846,0.012761071,-0.005515544,-0.035856599,-0.012556395,0.007777323,-0.012338793,0.004854293,0.009064276,-0.023165833,0,-0.019660762,-0.002101595,-0.008076684,-0.005434843,0.006480133,-0.003171557,-0.00216216,-0.002998502,-0.060303948,0.003984103,0.005858546,0.01148857,-0.010556029,-0.012707193,-0.00421942,-0.026054564,-0.028999328,-0.008934971,0.017992408,-0.003263709,0.005729414,0.016591284,-0.020052917,-0.026534346,0.001186727,0.015061786,-0.03412834,0.004741243,-0.002880533,0.001430724,-0.002121222,-0.017293558
14/10/2020,0.004945488,0.010220757,-0.017798455,0.006654369,0.01133244,0.004851979,0.002433815,0.001046265,-0.001886916,0.007497327,-0.031457013,-0.008900904,-0.005484824,-0.017686003,0.017285749,0,0.015964839,0.015185641,0.013121215,0.019584881,-0.002345763,-0.014267572,-0.00609757,0.001548779,-0.022633745,0.006857811,-0.014400583,0.020786898,-0.006665358,0.015180266,0.014891885,0,0.011180098,-0.007271336,0.02259884,0.00261374,-0.009587367,0,-0.01658214,-0.002827073,-0.028178294,0.006556023,-0.000734777,-0.007509974,-0.002803756,-0.001499843,-0.014156744,0.000969382,0.021434011,0.06356028,0.006286624,0.017549549,0.000186574,0.005724696,0.00334952,-0.011714327,0.00060004,0.021172094,-0.001571485,-0.004295504,0.003839705,0.017906351,-0.015976525,-0.017059301,-0.007382111,-0.01594189,0.025789628,-0.016249455,0.006833563,0.014942905,-0.009126054,0.007531842,0.009562948,-0.01229152,-0.001378664,-0.003250301,-0.002405961,-0.01693034,0,-0.013833343,-0.011358082,-0.006045501,-0.003637313,-0.006144078,0.008917161,0.023958004,0.002163759,-0.001860385,-0.012115248,0.000438253,0.008531196,-0.044695735,-0.001040371,-0.009087391,-0.004046861,0.017879998,0.003692983,-0.01533334,-0.020000011,-0.007288175,-0.012318522
15/10/2020,-0.014250616,-0.012545529,-0.035405638,-0.004039759,-0.00780986,-0.003862889,0,-0.028561587,-0.027410171,-0.017290451,-0.008547025,-0.009189611,-0.013984601,-0.019504985,-0.005784544,-0.011636322,-0.010476013,0.004155118,0,-0.010595157,-0.029155857,-0.043100658,-0.035394055,-0.017010353,-0.013052632,-0.013931874,-0.016309826,-0.033090945,-0.02068975,-0.014018692,-0.009689929,-0.030362414,-0.021621602,0.008866615,-0.019889495,-0.035904693,-0.034652234,-0.002238849,-0.032346844,-0.011340649,0.008934552,-0.025442703,-0.02867644,-0.03097659,-0.015463891,-0.022155527,-0.004208918,-0.02614597,-0.028978208,0.020629519,-0.009995821,-0.016288732,0.008019261,-0.029754252,-0.013724038,-0.014132645,-0.045877039,-0.012620191,-0.012199762,-0.01322983,-0.01189979,-0.003608449,-0.023525528,-0.007024793,-0.007723163,-0.001472947,-0.012146913,-0.037053697,0.002262693,-0.021309499,-0.043570559,-0.035862262,-0.036015389,-0.021333289,-0.01072645,-0.014402149,-0.009647332,0.083890032,0,-0.022517498,-0.002497404,-0.019678001,-0.012356066,-0.008526923,-0.032196932,-0.025961519,-0.01979122,-0.028891035,-0.016572761,-0.013578605,-0.02905485,0.016065506,-0.02791083,-0.00757574,-0.015574855,-0.008364707,-0.013695779,-0.009930037,-0.0078353,-0.010094801,-0.029844098
16/10/2020,0.016640649,0.013114704,0.011271668,0.015486755,0.016084926,0.001454231,0.009365283,0.01075651,0.019436342,0.004454275,0.01194581,0.018971294,0.016779869,0.011476706,-0.023999991,0.003433892,-0.004372834,-0.015172424,0,0.006692774,0.014289177,0.031596671,-0.017612476,0.012585215,0.005546075,0.014756653,0.025906712,0.005641182,0.010468305,0.009952607,0.009505082,0.038383864,0.019085869,0.014520443,0.009770762,0.005162166,0.024560579,0.004113766,0.008890489,0.013928742,0.02372595,0.000208824,0.009084025,0.018545632,0.004283699,0.009984683,0.011437036,0.018892958,0.028556735,0.039799958,0.02061423,0.010389661,-0.028306975,0.015200034,0.015795306,0.021502917,0.019170381,0.024650104,0.032669577,0.007869328,0.015268852,0.024445489,0.023413701,0.024136496,0.008359748,0.0103246,0.012296274,0.018544243,0.004514611,-0.006334121,0.007407433,0.020326939,0.02235171,0.035725153,-0.002361777,0.013785464,0.012481009,0.137365349,0.019841256,0.018126887,0.019529261,0.034671499,0.011657568,-0.008385308,0.050228272,0.030602151,0.027165837,0.02783102,0.014829851,0.025754853,0.018181845,0.025797483,0.012213321,0.009240734,-0.002792001,-0.016026976,0.008497383,0.01253702,0.004224025,0.015451123,0.021120294
19/10/2020,0.005217372,-0.002427196,-0.00171478,-0.005446614,0.006062614,0.008712475,0.008934731,0.001064333,-0.003813106,-0.000221716,-0.013143527,-0.002689268,0.015324128,-0.015506737,0.000745187,-0.013688646,-0.014331891,0.021008381,0,-0.005084059,-0.0078797,0.000325779,-0.015537908,-0.003107183,0.019092066,-0.016089081,-0.010101035,-0.022064301,-0.010548227,-0.024401689,-0.008861908,-0.003566816,-0.00763924,-0.020715631,-0.008559789,0.01137202,-0.009503661,-0.017132174,-0.00669722,-0.009292989,0.009466276,0.044059313,0.004501171,0.00143747,0.006161075,-0.02053227,0.026548718,-0.001301205,0.011255559,-0.006212425,-0.018549116,0.006747951,0.012757102,0.003152068,0.004072689,-0.003168883,-0.00863401,-0.009207036,0,-0.007807885,-0.007413627,0.01634988,0.022214791,0.002438033,-0.000857586,-0.020924561,0.00564971,0,0,-0.003585716,-0.015441197,-0.003696888,-0.007815726,-0.016954172,-0.008501055,-0.020397048,0.016837033,-0.008562161,-0.003891089,-0.01891695,-0.004911554,0.000705408,0.00084325,-0.008889815,-0.018012395,-0.012132839,-0.013223731,-0.014939243,-0.009963471,-0.010822504,-0.0133929,0.023796696,-0.014817904,-0.007961839,-0.012132478,0.005572213,-0.013152518,-0.0166592,-0.001828772,0.00152164,0.013938849
20/10/2020,0.004376208,0.003244092,0.002862899,0.016064277,0.000669537,0.004318611,0.000681121,-0.002480528,-0.018181871,-0.005322702,-0.005302663,-0.005600506,0.009287969,0.00537831,-0.01154129,-0.000371615,-0.01336781,0.017558275,-0.010989047,-0.017295529,-0.008664292,-0.000977181,0.012242079,0.023116887,0.000832639,0.006289267,-0.004421705,-0.004971243,0.001522954,-0.014430014,0.009779375,-0.00325413,0.008939649,-0.002692308,0.000750744,0.018377505,-0.01174281,-0.003031509,-0.020227123,0.005709688,-0.002263538,0.06849998,-0.011949305,0.035885167,-0.006123349,0.010481289,0.046216446,-0.002280177,0.006678243,-0.016938899,0.012179832,0.02170448,0.014852447,0.001309293,0.002027914,-0.005676724,-0.003110397,0.001498816,0.037422303,0.011658383,0.000640167,0.003913063,0.024002626,-0.003648156,-0.007153095,-0.006958328,-0.010393208,-0.004551539,0,-0.01079575,-0.014563177,-0.006081266,-0.007451528,0.012786199,-0.003690109,-0.001665757,0.010053247,0.031817144,-0.007812445,0.007183403,0.007403695,-0.000352411,-0.00730136,0.025814837,0.008222645,-0.008080167,0.021006965,-0.003791539,-0.003019171,0.007002156,0.005656159,0.005282511,-0.004082548,-0.000802615,0.010864342,-0.018329042,0.007080413,0.005036665,0.011176191,0.012762034,0.02616408
21/10/2020,-0.011753957,-0.030719407,-0.02083925,-0.003593208,-0.022750014,0.008600023,-0.002042075,-0.02735356,-0.037037023,0.003344551,-0.01810074,-0.030246164,-0.015337449,-0.027894549,-0.009792904,-0.001735546,-0.004040888,-0.007279566,-0.010714247,-0.011199991,-0.029084594,-0.021193338,-0.00049978,-0.026148776,-0.047420965,-0.022812506,-0.025623567,-0.031898609,-0.026420745,-0.052220595,0.035417911,-0.022853439,-0.006891453,-0.031237948,-0.043510836,-0.007716991,-0.019272471,-0.009502083,-0.023180083,-0.012165441,-0.0199319,-0.059897062,-0.034013621,-0.021709007,-0.012322327,-0.018824372,-0.014877547,-0.018935673,-0.025307027,-0.036923077,-0.017842415,0.004061224,0.001667249,-0.007322204,-0.000367904,-0.022151115,-0.011544516,-0.011673126,-0.053179447,-0.003457155,-0.005758157,0.007362555,-0.020272413,-0.013425549,-0.014985568,0.001001027,0.0025546,-0.027892029,-0.017977394,-0.003637784,-0.014399304,-0.027999561,-0.025632799,-0.029359982,-0.001524962,-0.021412647,-0.00117098,-0.010572664,-0.003937039,-0.02965466,0.001469842,-0.022919579,-0.018953359,-0.009170377,-0.020702699,-0.0192245,-0.033699883,-0.015223528,-0.031292006,-0.014341568,-0.003374589,-0.009984227,-0.025674176,-0.001606314,-0.004672972,0.001736799,-0.027502062,-0.00296124,-0.034607729,-0.011401144,-0.021175454
22/10/2020,0.000410154,0.0045871,-0.00903791,0.003245504,0.009585733,-0.014684916,-0.004433898,-0.001826227,0.010526373,0.016666601,0.004419264,-0.028979184,0.015186879,0.002554995,0.006466431,-0.004470305,0.004773363,-0.006518242,-0.006819034,-0.007281533,0.007201301,-0.011992034,0.01150002,0.014859252,0,-0.012472016,-0.014726473,-0.00635166,0.011518793,0.041194645,0.008284149,-0.010691634,-0.00594795,0.006767516,-0.036470581,-0.012562826,-0.015070996,-0.011128093,0.046347806,-0.006978716,0.015046391,0.043802898,0.003129988,0.006373938,0.005758131,-0.00234925,0.013708165,-0.011980075,0.012855957,-0.007028754,-0.007604526,-0.005289299,0.003328951,0.018440454,0.027609018,-0.005604891,0.004419207,0.01393082,0.010211802,-0.012431438,0.002573987,0.023645758,0.004849662,-0.034226804,0.007899313,0.016999921,0.005096256,0.010818263,0.018306497,0.021501036,0.001537805,0.011842582,0.006714272,-0.009981799,-0.00796421,-0.010230131,-0.018171225,0.010240595,0,0.039071647,0.008806343,0.006134951,0.00720875,0.006457184,-0.00320305,-0.020598028,0.030896744,-0.007729434,0.011462335,-0.003086449,-0.008276819,0.017250547,0.009964557,0.006033677,-0.010798035,-0.003467708,0.003827259,0.00594007,0.020645744,-0.00758723,0.027373068
23/10/2020,0.016910883,0.006641768,0.019123257,-0.0007189,0.008816555,-0.001923027,0.012333041,0.017563199,-0.00761224,0.005901681,-0.001508497,0.035496341,0.069620322,0.008429756,0.022297746,0.003367826,0.013776689,0.039365873,0.0092891,0.004889928,0.020357551,0.003371594,0.033613455,0.014127926,0.004366812,0.014248692,0.012455517,0.004394605,0.014669078,-0.006923838,0.018288033,0.003039538,0.006232901,0.006722025,-0.00813993,0.0146613,0.007950898,-0.010865362,0.002126255,0.010334876,0.047075913,0.039580373,0.008580316,-0.014543749,0.018129799,0.020408148,0.02910844,0.009767594,0.023394791,-0.016087516,0.011068498,0.001251119,0.023410248,0.021210513,0.049077598,-0.009159211,0.001571327,0.008363304,0.033048829,0.011416894,0.010911394,0.031499371,0.01801803,-0.012382579,0.007837496,0.00589986,-0.008450692,0.004188,0.015730178,0.029785601,-0.016506664,0.024673009,0.028427764,-0.000916544,0.006928372,0.004880799,0.002985077,0.074041134,0,0.031273235,0.012124142,0.004304159,-0.006584558,0.000855395,0.003856061,0.001696112,0.040570108,0.003894852,0.000343356,0.014153052,0.014415773,0.042003708,0.027187055,0.012395099,0.016136851,0.03871251,-0.005719108,0.011128878,0.03530703,0.017431247,0.025354534
26/10/2020,-0.014916324,-0.039175226,-0.003752884,-0.007913679,-0.025882348,-0.015414282,-0.005076233,-0.005753256,0.012313332,-0.020425918,0.016870134,-0.022270748,-0.009144761,0.000971985,-0.027726392,-0.017901644,-0.017104013,-0.008416653,-0.026410519,-0.004866133,-0.026763931,-0.04872317,0.014347202,-0.008865257,-0.047826087,-0.003192827,-0.026010526,-0.001590974,-0.010842708,-0.012748992,-0.016658168,-0.007744104,-0.01114969,-0.018067557,-0.000410491,-0.00740374,0.000744152,0.002353714,-0.025813347,-0.011865853,-0.006378198,-0.076146817,-0.028615638,-0.039990478,-0.019212723,0,-0.009131416,-0.025016593,-0.020914432,-0.022018749,-0.018526344,-0.036551104,-0.008825765,-0.009118468,-0.008024664,-0.001896234,-0.020081638,-0.01510662,-0.039894729,-0.006946422,0.000634882,-0.006107514,-0.011378038,-0.022913965,-0.010656702,0.007820136,0.007954534,-0.021779424,-0.022123924,-0.03008106,0.02966426,-0.029223973,-0.026366158,-0.017125456,-0.019986864,0.000285669,-0.03154762,-0.072219242,0.0039526,-0.002527195,-0.005270732,-0.017857074,-0.062247811,-0.014316258,-0.024327826,-0.031493379,0.004566217,-0.013579062,-0.013731554,-0.01090274,0.006731509,-0.015272929,-0.007897633,0.004344392,-0.008407299,-0.032244516,-0.010225737,-0.002021632,-0.025399656,-0.010219471,-0.059513831
27/10/2020,-0.031921471,-0.034763931,-0.020863497,-0.000362532,-0.020013806,0.013698643,-0.006802666,-0.032188137,-0.008574277,-0.002440093,-0.002599918,-0.03550695,-0.035468708,-0.023693879,-0.045627399,-0.016075937,-0.026460036,-0.031830289,0.002671551,-0.005297549,-0.021299946,-0.005298472,-0.026874172,-0.034244803,-0.013242009,0.021460621,-0.025261731,0.020717111,0.001346155,0.006860359,-0.015352019,-0.014251782,-0.011024796,-0.0152,0.01477839,-0.034287938,0.012046349,0.018395366,0.002903832,-0.002898583,0.033662111,-0.043098273,-0.024681496,-0.023555666,-0.025322513,-0.024230761,0.005844023,0.001710594,-0.028564316,0.003566652,-0.007721971,-0.028858547,-0.043794261,-0.050869168,-0.024956916,0.014723441,-0.018571846,-0.07458649,-0.030968251,-0.01107557,-0.002749503,-0.020073809,-0.026534527,0.02300885,-0.013682765,0.009214341,-0.004227692,-0.052107979,-0.036198944,-0.054473084,-0.014404821,-0.025439889,-0.030137539,-0.002489088,-0.013262043,-0.002570646,-0.005838943,-0.031402133,0,-0.004343021,-0.003853603,-0.019636352,-0.001229308,-0.005853019,-0.026246686,-0.015034921,-0.027622343,0.005899693,-0.007309384,0.013668411,-0.02600301,-0.021866268,-0.005163486,0.010224136,-0.014602102,-0.042405893,0.009255261,0.007877487,-0.033898272,-0.050713658,-0.019607843
28/10/2020,-0.050729249,-0.024900019,-0.027522966,0.008705117,-0.023239481,-0.020752918,-0.009588985,-0.024289932,-0.004827097,-0.049366293,-0.021847078,-0.042370893,-0.026266356,-0.024269005,-0.028884468,-0.040138931,-0.020323353,-0.041643834,0.000409927,-0.015157704,-0.011750386,-0.031605123,-0.015019332,-0.04075156,-0.020823693,-0.033239276,-0.024065097,-0.012490305,-0.026310715,-0.026853695,-0.032526861,-0.027538736,-0.016974854,-0.002030869,-0.061084112,-0.026535428,-0.027185933,-0.020753188,-0.006152821,-0.018272279,-0.033626162,-0.027604857,-0.04408167,-0.017267649,-0.04235292,-0.031139153,-0.052513966,-0.034494614,-0.040143233,-0.022656597,-0.049718927,-0.029716217,-0.024135301,-0.017775379,-0.02383051,-0.02550902,-0.030016322,-0.042248906,-0.023867519,-0.023283144,-0.024178145,-0.035535058,0.007224973,0.000432526,-0.024202955,-0.033637647,-0.055760008,-0.040879582,-0.021126764,-0.026913469,-0.030769282,-0.021100819,-0.024544037,-0.023705572,-0.036367692,-0.010309302,-0.034930366,0.124893217,-0.011811066,-0.023264267,-0.025145053,-0.030415474,-0.029230781,-0.026602652,-0.014824787,-0.013844653,-0.029126192,-0.031280586,-0.028751746,-0.017833802,-0.026315808,-0.02859369,-0.024653932,-0.031529771,-0.025812592,-0.044283796,-0.031563227,-0.034166934,-0.027919246,-0.016314715,-0.030454545
29/10/2020,0.005344052,-0.005471906,-0.002130243,-0.009349151,0.001441983,0.012814203,0,-0.017617787,-0.011317623,0.010526318,-0.000507597,-0.019825974,0.008285202,0.007135629,-0.0071795,-0.001072164,0.005748641,-0.00857641,0.011473096,0.002911863,0.000103463,0.003667088,-0.024889316,-0.023999984,0.009924386,-0.015244872,0.018209338,0.003952577,-0.014201124,0.002677076,0.002222863,0.008141589,0.003092781,0.08017908,0.006462724,-0.004991,-0.014954685,-0.00353225,-0.010560756,0.002537965,0.015673855,-0.027961527,0.000853998,0.010335917,-0.016789522,-0.001220556,-0.018632061,-0.002829875,-0.003462933,0,-0.019108339,-0.008258732,-0.016553116,0.008774272,0.022784807,0.007924956,-0.013454408,-0.008143912,-0.019477823,-0.005733295,0.004998871,0.015604679,-0.026736245,0.015996541,0.002722373,-0.00397812,-0.00209828,-0.026260919,0.004796098,0,-0.008730092,0.036333385,0.03681898,-0.01565493,0.015939948,-0.008680564,0.002562403,-0.143600649,0,0.001860833,0.002480219,-0.004208188,0.00665613,-0.003584281,-0.00683998,-0.002519753,-0.00703709,0.024217977,-0.018411595,-0.005757324,-0.020759934,-0.076799581,-0.006873711,-0.011253955,-0.003925349,0.002836926,-0.00900185,-0.006011563,0.004269403,-0.024715556,-0.015002344
30/10/2020,0.002879248,0.029344294,0.035376626,-0.001814909,0.007919353,0.001946483,0.001037278,0.003898605,-0.030253602,-0.006944446,-0.013966517,-0.020720215,0.018153926,-0.008906852,-0.003099209,-0.000268464,0.008200809,0.005190416,-0.018027149,-0.004562559,0.016230697,-0.009134133,0.023002411,-0.007914083,-0.012634534,-0.006258194,0.013412907,-0.011023604,0,-0.007804453,-0.003326901,-0.010884812,-0.00796513,0.006782216,-0.004708912,0.002572287,-0.009507678,-0.011421843,-0.004416668,-0.000843847,0.0016976,0.058849362,-0.000853269,0.001534527,0.000624731,-0.002851299,0.004566196,-0.011706327,-0.009355774,-0.026363636,-0.003246705,-0.003816872,0.0085149,0.004620853,-0.009017043,-0.01381935,-0.0023866,0.003421066,0.011411677,-0.011229176,-0.006271576,0.060179259,-0.021775526,-0.031489362,-0.000905027,-0.008886724,-0.015019582,0.00898974,-0.011933131,0.009507385,0.020816691,0.035059552,0.034175743,-0.008438823,0.005306918,-0.007588998,-0.01277956,-0.014917154,0,-0.023031102,-0.002474083,0.004225972,0.000629651,0.0139389,0.002754923,0.021652838,-0.008205878,-0.020197055,-0.016918027,0.004899798,0.004000139,0.019710136,0.003795556,-0.012195207,0.012315032,-0.002357366,-0.013219725,0.004187016,-0.004830951,0.028009344,0.021894336
02/11/2020,0.004858731,0.002227244,0.014433012,0.012727281,0.031785687,-0.016027254,-0.029361025,0.018640795,-0.043844762,-0.025407945,0.001030096,0.040050333,0.004504607,0.00612742,0.025699468,0.011542174,0.007394548,0.007458402,0.040016449,0.014583376,0.043743643,0.01806782,0.002958531,0.004273518,0.008530806,0.01027504,0.036764641,0.011544539,0.003201211,-0.034361428,0.001390836,0.01455445,0.016576002,-0.017215569,0.04043004,0.006029636,0.025545718,0.010757079,-0.000369642,0.005067564,0.024957657,-0.000207424,0.001707888,0.004085802,-0.001040568,0.004901949,0.002631593,0.009332464,-0.067728048,0.02264239,0.008841324,0.033089502,-0.001178106,-0.007034624,-0.006958032,-0.009422488,0.016746424,-0.012615059,0.038445381,0.003376389,0.005658242,-0.03341383,-0.01643838,0.080404218,0.022040991,0.008966406,0.030497061,0.015910096,0.033816504,-0.003424597,0.007450902,0.050756205,0.04671688,0.026841247,0.016180773,0.014999992,-0.014239511,0.073471649,0,0.003421928,0.027777782,0.008416184,-0.016362386,0.005099743,0.037774607,0.030731223,-0.000376089,0.009552532,0,0.003546083,0.001593516,0.020466159,-0.015124603,-0.001234482,0.023844359,0.026464983,0.0170299,-0.015056721,0.029126194,-0.010379384,0.000465766
03/11/2020,0.035604384,0.026666572,0.003484329,0.028366276,0.049844306,0.030602155,0.01032035,0.023255748,0.037036979,0.014111548,0.024311858,0.041414387,0.059043241,0.01035325,0.041018446,0.017646251,0.024223189,0.055808664,-0.002379924,0.022998033,0.023148095,0.023542274,-0.007374631,0.003687937,0.023496241,0.014435764,0.046099257,0.026367615,0.020143656,0.010718114,0.016388971,0.02134369,0.042038228,0.000761615,0.026870609,0.024738558,0.023550767,0.018919954,0.038831409,0.017647047,0.042687544,0.035677277,0.052003531,0.01525941,0.041249969,0.011382122,0.034359327,0.010668527,0.02431256,-0.014380278,0.005996287,0.002360111,0.036956979,0.042779385,0.050844426,0.016341444,0.024537734,0.052140971,0.03581541,-0.00152954,0.018177914,0.072886337,0.008008435,-0.011793412,0.024815375,0.003494693,0.029890575,0.05502185,-0.018691681,0.039948522,0.035811694,0.012421053,0.01244347,0.035065351,0.016036138,0.002607964,0.02527908,0.097178712,0,0.021978183,0.005308889,0.03376334,0.024312229,0.015001129,0.023825318,-0.007539394,0.03160271,0.017928313,0.022820848,0.01766785,0.029832895,0.037604511,0.023486912,0.016069154,-0.002376253,0.068600356,0.016521628,0.013875766,0.001509467,0.037364709,0.034450652
04/11/2020,-0.008170634,0.013420052,-0.012152807,0.024441355,-0.018463601,-0.022509492,0.046847536,-0.00223555,0.062925168,0.04174526,0.068818285,0.028372123,-0.026287931,0.035362652,0.024844678,0.003520278,0.020066806,0.010248091,0.014711638,0.016057752,-0.005715663,0.010969572,-0.015156008,0.038439793,0.010560147,0.024902892,-0.044067766,0.001533822,0.03577697,0.041145268,-0.015578004,0.040767358,0.013202953,0.04414003,0.010869612,0.010079523,0.043510216,0.026692486,0.023495896,0.028901851,-0.041516511,0.028940506,0.025931919,0.022294589,0.02190878,0.021704235,0.021914648,0.022871257,0.046340825,0.042843909,0.008711603,-0.001009066,0.01516583,0.007055013,-0.024790576,0.045116399,0.027887182,0.020347834,-0.006216042,-0.001225466,0.010201852,-0.021739243,0.05215889,0.053909465,0.016143021,0.016417975,0.008620678,0.024245457,0.057142908,0.019413333,-0.01428049,0.004673867,0.004266077,-0.000307936,-0.012893091,0.02485548,0.044508483,-0.001190452,0.003984103,0.045976914,0.00288041,0.004403575,0.019675091,0.020647706,0.038784776,0.031767925,0.018599586,0.041095929,0.042428639,0.026909684,0.024333699,-0.047248422,0.02030011,0.006082716,0.010004819,0.029728575,0.024159835,0.014613764,0.002072295,-0.002527543,0.03330333
